ID,Title,Tags,Score,Solved,Accepted,Link
1391A,Suborrays,"constructive algorithms, math",800,22520,0,https://codeforces.com/problemset/problem/1391/A
1389G,Directing Edges,"dfs and similar, dp, graphs, trees",2800,255,0,https://codeforces.com/problemset/problem/1389/G
1389F,Bicolored Segments,"data structures, dp, graph matchings, sortings",2600,760,0,https://codeforces.com/problemset/problem/1389/F
1389E,Calendar Ambiguity,"math, number theory",2200,2675,0,https://codeforces.com/problemset/problem/1389/E
1389D,Segment Intersections,"brute force, greedy, implementation, math",2100,3623,0,https://codeforces.com/problemset/problem/1389/D
1389C,Good String,"brute force, dp, greedy, two pointers",1500,14993,0,https://codeforces.com/problemset/problem/1389/C
1389B,Array Walk,"brute force, dp, greedy",1600,12625,0,https://codeforces.com/problemset/problem/1389/B
1389A,LCM Problem,"constructive algorithms, greedy, math, number theory",800,28761,0,https://codeforces.com/problemset/problem/1389/A
1388E,Uncle Bogdan and Projections,"data structures, geometry, sortings",2700,334,0,https://codeforces.com/problemset/problem/1388/E
1388D,Captain Flint and Treasure,"data structures, dfs and similar, graphs, greedy, implementation, trees",2000,5332,0,https://codeforces.com/problemset/problem/1388/D
1388C,Uncle Bogdan and Country Happiness,"dfs and similar, greedy, math, trees",1800,8142,0,https://codeforces.com/problemset/problem/1388/C
1388B,Captain Flint and a Long Voyage,"greedy, math",1000,20339,0,https://codeforces.com/problemset/problem/1388/B
1388A,Captain Flint and Crew Recruitment,"brute force, greedy, math, number theory",800,22847,0,https://codeforces.com/problemset/problem/1388/A
1387C,Viruses,"*special problem, dp, shortest paths, string suffix structures",2900,76,0,https://codeforces.com/problemset/problem/1387/C
1387B2,Village (Maximum),"*special problem, dfs and similar, trees",2500,509,0,https://codeforces.com/problemset/problem/1387/B2
1387B1,Village (Minimum),"*special problem, dp, greedy, trees",2100,825,0,https://codeforces.com/problemset/problem/1387/B1
1387A,Graph,"*special problem, binary search, dfs and similar, dp, math, ternary search",2100,522,0,https://codeforces.com/problemset/problem/1387/A
1386C,Joker,"*special problem, bitmasks, data structures, divide and conquer, dsu",2800,258,0,https://codeforces.com/problemset/problem/1386/C
1386B,Mixture,"*special problem, data structures, geometry, math, sortings",2900,96,0,https://codeforces.com/problemset/problem/1386/B
1386A,Colors,"*special problem, binary search, constructive algorithms, interactive",2700,189,0,https://codeforces.com/problemset/problem/1386/A
1385G,Columns Swaps,"2-sat, dfs and similar, dsu, graphs, implementation",2300,1075,0,https://codeforces.com/problemset/problem/1385/G
1385F,Removing Leaves,"data structures, greedy, implementation, trees",2300,1818,0,https://codeforces.com/problemset/problem/1385/F
1385E,Directing Edges,"constructive algorithms, dfs and similar, graphs",2000,5240,0,https://codeforces.com/problemset/problem/1385/E
1385D,a-Good String,"bitmasks, brute force, divide and conquer, dp, implementation",1500,14632,0,https://codeforces.com/problemset/problem/1385/D
1385C,Make It Good,greedy,1200,21961,0,https://codeforces.com/problemset/problem/1385/C
1385B,Restore the Permutation by Merger,greedy,800,31325,0,https://codeforces.com/problemset/problem/1385/B
1385A,Three Pairwise Maximums,math,800,30788,0,https://codeforces.com/problemset/problem/1385/A
1384B2,Koa and the Beach (Hard Version),"constructive algorithms, dp, greedy, implementation",2200,2189,0,https://codeforces.com/problemset/problem/1384/B2
1384B1,Koa and the Beach (Easy Version),"brute force, dp, greedy",1900,3460,0,https://codeforces.com/problemset/problem/1384/B1
1384A,Common Prefixes,"constructive algorithms, greedy, strings",1200,16505,0,https://codeforces.com/problemset/problem/1384/A
1383F,Special Edges,"flows, graphs",3200,156,0,https://codeforces.com/problemset/problem/1383/F
1383E,Strange Operation,"combinatorics, data structures, dp",2800,544,0,https://codeforces.com/problemset/problem/1383/E
1383D,Rearrange,"brute force, constructive algorithms, graphs, greedy, sortings",2800,477,0,https://codeforces.com/problemset/problem/1383/D
1383C,String Transformation 2,"bitmasks, dp, graphs, trees",3100,354,0,https://codeforces.com/problemset/problem/1383/C
1383B,GameGame,"bitmasks, constructive algorithms, dp, games, greedy, math",1900,4159,0,https://codeforces.com/problemset/problem/1383/B
1383A,String Transformation 1,"dsu, graphs, greedy, sortings, strings, trees, two pointers",1700,9162,0,https://codeforces.com/problemset/problem/1383/A
1382B,Sequential Nim,"dp, games",1100,21053,0,https://codeforces.com/problemset/problem/1382/B
1382A,Common Subsequence,brute force,800,24076,0,https://codeforces.com/problemset/problem/1382/A
1381E,Origami,"geometry, math, sortings",3300,74,0,https://codeforces.com/problemset/problem/1381/E
1381D,The Majestic Brown Tree Snake,"dfs and similar, dp, greedy, trees, two pointers",3000,292,0,https://codeforces.com/problemset/problem/1381/D
1381C,Mastermind,"constructive algorithms, graph matchings, greedy, implementation, sortings, two pointers",2500,1241,0,https://codeforces.com/problemset/problem/1381/C
1381B,Unmerge,dp,1800,7217,0,https://codeforces.com/problemset/problem/1381/B
1381A2,Prefix Flip (Hard Version),"constructive algorithms, data structures, implementation, strings, two pointers",1700,11084,0,https://codeforces.com/problemset/problem/1381/A2
1381A1,Prefix Flip (Easy Version),"constructive algorithms, data structures, strings",1300,17469,0,https://codeforces.com/problemset/problem/1381/A1
1380G,Circular Dungeon,"greedy, math, probabilities",2600,529,0,https://codeforces.com/problemset/problem/1380/G
1380F,Strange Addition,"data structures, dp, matrices",2600,577,0,https://codeforces.com/problemset/problem/1380/F
1380E,Merging Towers,"data structures, dsu, implementation, trees",2300,1566,0,https://codeforces.com/problemset/problem/1380/E
1380D,Berserk And Fireball,"constructive algorithms, greedy, implementation, math, two pointers",2000,3982,0,https://codeforces.com/problemset/problem/1380/D
1380C,Create The Teams,"brute force, dp, greedy, implementation, sortings",1400,15681,0,https://codeforces.com/problemset/problem/1380/C
1380B,Universal Solution,greedy,1400,12387,0,https://codeforces.com/problemset/problem/1380/B
1380A,Three Indices,"brute force, data structures",900,18649,0,https://codeforces.com/problemset/problem/1380/A
1379F2,Chess Strikes Back (hard version),"data structures, divide and conquer",2800,285,0,https://codeforces.com/problemset/problem/1379/F2
1379F1,Chess Strikes Back (easy version),"binary search, data structures",2700,333,0,https://codeforces.com/problemset/problem/1379/F1
1379E,Inverse Genealogy,"constructive algorithms, divide and conquer, dp, math, trees",2800,259,0,https://codeforces.com/problemset/problem/1379/E
1379D,New Passenger Trams,"binary search, brute force, data structures, sortings, two pointers",2300,958,0,https://codeforces.com/problemset/problem/1379/D
1379C,Choosing flowers,"binary search, brute force, data structures, dfs and similar, dp, greedy, sortings, two pointers",2000,4347,0,https://codeforces.com/problemset/problem/1379/C
1379B,Dubious Cyrpto,"binary search, brute force, math, number theory",1500,11068,0,https://codeforces.com/problemset/problem/1379/B
1379A,Acacius and String,"brute force, implementation, strings",1500,10432,0,https://codeforces.com/problemset/problem/1379/A
1375I,Cubic Lattice,"geometry, math, matrices, number theory",3500,61,0,https://codeforces.com/problemset/problem/1375/I
1375H,Set Merging,"constructive algorithms, divide and conquer",3300,251,0,https://codeforces.com/problemset/problem/1375/H
1375G,Tree Modification,"brute force, constructive algorithms, dfs and similar, graph matchings, graphs, trees",2800,1301,0,https://codeforces.com/problemset/problem/1375/G
1375F,Integer Game,"constructive algorithms, games, interactive, math",2600,1598,0,https://codeforces.com/problemset/problem/1375/F
1375E,Inversion SwapSort,"constructive algorithms, greedy, sortings",2500,2164,0,https://codeforces.com/problemset/problem/1375/E
1375D,Replace by MEX,"brute force, constructive algorithms, sortings",1900,7442,0,https://codeforces.com/problemset/problem/1375/D
1375C,Element Extermination,"constructive algorithms, data structures, greedy",1400,16784,0,https://codeforces.com/problemset/problem/1375/C
1375B,Neighbor Grid,"constructive algorithms, greedy",1200,15566,0,https://codeforces.com/problemset/problem/1375/B
1375A,Sign Flipping,"constructive algorithms, math",1100,16866,0,https://codeforces.com/problemset/problem/1375/A
1374F,Cyclic Shifts Sorting,"brute force, constructive algorithms, implementation, sortings",2400,1107,0,https://codeforces.com/problemset/problem/1374/F
1374E2,Reading Books (hard version),"data structures, greedy, implementation, sortings, ternary search, two pointers",2500,753,0,https://codeforces.com/problemset/problem/1374/E2
1374E1,Reading Books (easy version),"data structures, greedy, sortings",1600,11464,0,https://codeforces.com/problemset/problem/1374/E1
1374D,Zero Remainder Array,"math, sortings, two pointers",1400,17820,0,https://codeforces.com/problemset/problem/1374/D
1374C,Move Brackets,"greedy, strings",1000,31396,0,https://codeforces.com/problemset/problem/1374/C
1374B,"Multiply by 2, divide by 6",math,900,33603,0,https://codeforces.com/problemset/problem/1374/B
1374A,Required Remainder,math,800,36856,0,https://codeforces.com/problemset/problem/1374/A
1373G,Pawns,"data structures, divide and conquer, greedy",2600,604,0,https://codeforces.com/problemset/problem/1373/G
1373F,Network Coverage,"binary search, constructive algorithms, data structures, greedy",2400,1387,0,https://codeforces.com/problemset/problem/1373/F
1373E,Sum of Digits,"brute force, constructive algorithms, dp, greedy",2200,2436,0,https://codeforces.com/problemset/problem/1373/E
1373D,Maximum Sum on Even Positions,"divide and conquer, dp, greedy, implementation",1600,12346,0,https://codeforces.com/problemset/problem/1373/D
1373C,Pluses and Minuses,math,1300,16113,0,https://codeforces.com/problemset/problem/1373/C
1373B,01 Game,games,900,25249,0,https://codeforces.com/problemset/problem/1373/B
1373A,Donut Shops,"greedy, implementation, math",1000,21156,0,https://codeforces.com/problemset/problem/1373/A
1372F,Omkar and Modes,"binary search, divide and conquer, interactive",2700,315,0,https://codeforces.com/problemset/problem/1372/F
1372E,Omkar and Last Floor,"dp, greedy, two pointers",2900,722,0,https://codeforces.com/problemset/problem/1372/E
1372D,Omkar and Circle,"brute force, dp, games, greedy",2100,4737,0,https://codeforces.com/problemset/problem/1372/D
1372C,Omkar and Baseball,"constructive algorithms, math",1500,14684,0,https://codeforces.com/problemset/problem/1372/C
1372B,Omkar and Last Class of Math,"greedy, math, number theory",1300,21069,0,https://codeforces.com/problemset/problem/1372/B
1372A,Omkar and Completion,"constructive algorithms, implementation",800,27731,0,https://codeforces.com/problemset/problem/1372/A
1371F,Raging Thunder,"data structures, divide and conquer, implementation",2800,382,0,https://codeforces.com/problemset/problem/1371/F
1371E2,Asterism (Hard Version),"binary search, combinatorics, dp, math, number theory, sortings",2300,2074,0,https://codeforces.com/problemset/problem/1371/E2
1371E1,Asterism (Easy Version),"binary search, brute force, combinatorics, math, number theory, sortings",1900,4459,0,https://codeforces.com/problemset/problem/1371/E1
1371D,Grid-00100,"constructive algorithms, greedy, implementation",1600,11508,0,https://codeforces.com/problemset/problem/1371/D
1371C,A Cookie for You,"greedy, implementation, math",1300,17668,0,https://codeforces.com/problemset/problem/1371/C
1371B,Magical Calendar,math,1200,17672,0,https://codeforces.com/problemset/problem/1371/B
1371A,Magical Sticks,math,800,33409,0,https://codeforces.com/problemset/problem/1371/A
1370F2,The Hidden Pair (Hard Version),"binary search, dfs and similar, graphs, interactive, shortest paths, trees",2700,1021,0,https://codeforces.com/problemset/problem/1370/F2
1370F1,The Hidden Pair (Easy Version),"binary search, dfs and similar, graphs, interactive, shortest paths, trees",2400,1138,0,https://codeforces.com/problemset/problem/1370/F1
1370E,Binary Subsequence Rotation,"binary search, constructive algorithms, data structures, greedy",2100,4139,0,https://codeforces.com/problemset/problem/1370/E
1370D,Odd-Even Subsequence,"binary search, dp, dsu, greedy, implementation",2000,7484,0,https://codeforces.com/problemset/problem/1370/D
1370C,Number Game,"games, math, number theory",1400,18796,0,https://codeforces.com/problemset/problem/1370/C
1370B,GCD Compression,"constructive algorithms, math, number theory",1100,20423,0,https://codeforces.com/problemset/problem/1370/B
1370A,Maximum GCD,"greedy, implementation, math, number theory",800,34782,0,https://codeforces.com/problemset/problem/1370/A
1369F,BareLee,"dfs and similar, dp, games",2700,486,0,https://codeforces.com/problemset/problem/1369/F
1369E,DeadLee,"data structures, dfs and similar, greedy, implementation, sortings",2400,1770,0,https://codeforces.com/problemset/problem/1369/E
1369D,TediousLee,"dp, graphs, greedy, math, trees",1900,7242,0,https://codeforces.com/problemset/problem/1369/D
1369C,RationalLee,"greedy, math, sortings, two pointers",1400,16158,0,https://codeforces.com/problemset/problem/1369/C
1369B,AccurateLee,"greedy, implementation, strings",1200,20668,0,https://codeforces.com/problemset/problem/1369/B
1369A,FashionabLee,"geometry, math",800,30339,0,https://codeforces.com/problemset/problem/1369/A
1368H2,Breadboard Capacity (hard version),,3500,116,0,https://codeforces.com/problemset/problem/1368/H2
1368H1,Breadboard Capacity (easy version),"dp, flows, greedy",3300,167,0,https://codeforces.com/problemset/problem/1368/H1
